,Planar,Macroscopic
715,-2.76763161349492,-4.227463800288157
716,-3.249965444287079,-4.22766574611815
717,-3.7771171430733723,-4.227867445707347
718,-4.3376325850763084,-4.228067243320958
719,-4.913982332262658,-4.228263522650742
720,-5.494162182905377,-4.228454678744901
721,-6.05813947097242,-4.22863927421238
722,-6.587523490051864,-4.228815989608077
723,-7.066263060472821,-4.228983759550313
724,-7.48493730027055,-4.229141701167051
725,-7.836076325089017,-4.229289234304568
726,-8.11062112988424,-4.229426012214989
727,-8.325573287071393,-4.229552021545673
728,-8.50792886998405,-4.229667507867455
729,-8.676702023269037,-4.229773062092152
730,-8.845347141755108,-4.2298695072795045
731,-9.015850480206188,-4.229957909439745
732,-9.176180711050474,-4.230039389978128
733,-9.305799419690887,-4.230115066265584
734,-9.385208715424376,-4.230185817586166
735,-9.411405055645403,-4.23025223010411
736,-9.384925415925034,-4.2303144290914645
737,-9.305228108691278,-4.230372147765102
738,-9.175312722038786,-4.2304247103765125
739,-9.014675187731873,-4.230471212837177
740,-8.843853895785962,-4.230510613949069
741,-8.674883456052102,-4.23054196448401
742,-8.505782980954544,-4.2305644707235635
743,-8.323106742774943,-4.230577638212626
744,-8.10785016011092,-4.230581220357396
745,-7.833028926497288,-4.230575258427162
746,-7.481652132725415,-4.230559961761072
747,-7.062790164993697,-4.23053571015968
748,-6.583921300006743,-4.230502952755589
749,-6.054474475387855,-4.23046225631905
750,-5.490504625514032,-4.230414254262519
751,-4.910405510615082,-4.230359729400099
752,-4.334207993433975,-4.230299562176626
753,-3.773914205629539,-4.230234786147215
754,-3.247047016791424,-4.23016651400129
755,-2.7650550804094944,-4.230095963632444
756,-2.3258694765708845,-4.230024358699218
757,-1.9117819664379503,-4.2299529305728605
758,-1.5166385020489557,-4.229882817642964
759,-1.1512582927427164,-4.2298150685999865
760,-0.8227133281814654,-4.229750553355795
761,-0.5329113757471532,-4.229689978854713
762,-0.2717447712151114,-4.229633826404636
763,-0.02733022029376408,-4.229582398099557
764,0.1997478837380682,-4.229535770206478
765,0.40544998263857224,-4.229493861901474
766,0.5861556296352903,-4.229456422351229
767,0.729502000631235,-4.229423115693196
768,0.828092259697325,-4.229393518992312
769,0.8897562543376927,-4.229367208556146
770,0.9125534116046917,-4.2293437405627134
771,0.8898107927436473,-4.22932271451821
772,0.8282044931490108,-4.229303751227003
773,0.7296783695222794,-4.2292865276601805
774,0.5864045262827017,-4.22927073889626
775,0.40578026946978124,-4.229256129380963
776,0.20016771492591914,-4.22924244549518
777,-0.02681466829241018,-4.2292294677156725
778,-0.27112918234944705,-4.229216972012056
779,-0.5321942424786472,-4.229204768767094
780,-0.8218952405466964,-4.2291926705050615
781,-1.1503421894549144,-4.229180530088863
782,-1.5156288737175354,-4.229168219001646
783,-1.9106857761746308,-4.229155661468077
784,-2.3246953964926815,-4.229142800291963
785,-2.7638148731254684,-4.22912963372044
786,-3.2457537386438955,-4.229116181770056
787,-3.7725828210146832,-4.229102513280804
788,-4.3328535348615524,-4.22908871116539
789,-4.90904380644337,-4.229074893605264
790,-5.489149837579584,-4.229061166721542
791,-6.053139502127415,-4.229047655445804
792,-6.582615584959106,-4.229034469648461
793,-7.061520627464519,-4.229021725532149
794,-7.480421233177189,-4.229009518963686
795,-7.831836110013283,-4.228997942632313
796,-8.106690458378816,-4.228987053950671
797,-8.32197330571592,-4.228976894746809
798,-8.504664917468533,-4.228967468467447
799,-8.673768441918764,-4.22895876307953
800,-8.842726373237937,-4.228950730316089
801,-9.013519014143856,-4.228943315643505
802,-9.174108941988536,-4.228936445840443
803,-9.303957689159219,-4.22893006070029
804,-9.383565955884114,-4.22892409980838
805,-9.409933232530152,-4.228918534474304
806,-9.3835979855406,-4.228913355239682
807,-9.304022459013732,-4.228908586908968
808,-9.174207508564331,-4.228904265259268
809,-9.013652521661147,-4.228900452104407
810,-8.842896023781064,-4.228897204337428
811,-8.673975011486487,-4.228894582804907
812,-8.504908281701454,-4.228892627868098
813,-8.322252515627575,-4.228891371912865
814,-8.107003281768716,-4.228890826191843
815,-7.8321790973634196,-4.228890999967923
816,-7.480790356620181,-4.228891889860447
817,-7.061911137643975,-4.2288934943377035
818,-6.583021017678684,-4.228895804236473
819,-6.053552815381243,-4.228898810661543
820,-5.489562988987054,-4.228902486878994
821,-4.9094487163674545,-4.228906782401948
822,-4.333241845354935,-4.228911621562497
823,-3.7729469764208408,-4.228916917576724
824,-3.2460861349307537,-4.2289225629103235
825,-2.7641092911078355,-4.2289284468239074
826,-2.324946470756918,-4.228934447368348
827,-1.9108898782961443,-4.228940446631459
828,-1.5157840422564648,-4.228946327608904
829,-1.150447949546687,-4.228951987283292
830,-0.8219511204664656,-4.228957331972335
831,-0.532200231476846,-4.228962289382375
832,-0.27108493165977643,-4.2289667996005225
833,-0.026720843139565437,-4.228970817875747
834,0.2003101771790129,-4.228974314826597
835,0.40596900971942457,-4.228977278446988
836,0.5866365158496448,-4.2289797073168485
837,0.7299489604419303,-4.228981611388108
838,0.8285095221310023,-4.228983005199085
839,0.8901458277231025,-4.228983903604988
